ticker,display_name,handle,post_text,timestamp,comments,likes,views
DAIT,PUMP Tracking,pumptrac,"Ticker: $DAIT
 Contract Address: Bm86T1yWoPHH6G2zcW6RnuDht2jLsrBVJGQqdZVnpump

[Pump Tracking ANALYSIS]:

 Market Cap: $85,940
 Holders: Concentrated at 44.6% on curve addresses

 Metrics:
•Memeability: 7.2/10
•Token Originality: 4.5/10
•Token Meta: Political",2025-01-16T02:16:57.000Z,0,2,332
DAIT,Veronique,Veroniq21821307,Mme Portelli vous avez dait preuve du telle patience ... chapeau  mais en plus vous aviez aussi raison sur le fond,2025-01-16T05:59:48.000Z,0,0,5
DAIT,Voting matters F’dAit’sFO time,BumphBean,"While it’s understandable those affected are devastated, tired, emotionally wrecked etc, taking a 2 day old one-sided post from a mis/disinformation-spreading maga not only QT him, but @‘d him too. Her timeline oof. First non-LA thanks ever bc Texas. No Altadena. Shame on her",2025-01-13T04:09:11.000Z,0,7,415
DAIT,はぬわ,HanuwaV2,daitさんの喜多パンss、美味しい,2025-01-16T12:08:56.000Z,1,0,97
DAIT,ریڈیوپاکستان,PBCofficialNews,"وزیراعظم کی محصولات سے متعلق کیسز جلد نمٹانے کیلئے اقدامات کی ہدایت
@PakPMO
@CMShehbaz
#RadioPakistan #News
https://urdu.radio.gov.pk/16-01-2025/oziraaathm-ki-mhsolat-s-mtaalk-kisz-jld-nman-kile-akdamat-ki-dait…",2025-01-16T14:36:31.000Z,0,0,19
PG,NIK,ns123abc,Elon Musk just called PG a retard lmao,2025-01-15T17:01:16.000Z,240,7100,285000
PG,Dan Watters,DanPGWatters,"Out today from 
@DCOfficial
: NIGHTWING 122!

Art by 
@dextersoy
 & 
@VeronicaGandini
.",2025-01-15T18:56:33.000Z,4,1100,26000
PG,•・PG・• fan account,Puma24Girl,*gasped* this ni-ki aegyo poca ?!?  TOP1 CUTEST PC EVER !!,2025-01-13T04:13:14.000Z,8,7400,84000
PG,Frank,PG00i,"ليتني كل ما مريت في باله 
ادري اني على باله ومريت

ᶠʳᵃᶰᵏ",2025-01-13T19:21:30.000Z,0,865,2900
PG,ZUMA789,greenmaboi,"#เครดิตฟรี 50. รับเลย 
ZUMA789 รับได้ไม่อั้น

รีโพสต์+กดใจ+เม้น #5รับ50 

CODE: ZMAC5YPQVAK
กรอก: https://bit.ly/4fZdxC4

#slotpg #pgslot #สล็อตเว็บตรง #ทุนฟรี50 
#PGเว็บตรง #PGสล็อต #เครดิตฟรี50ล่าสุด #สล็อต #pg",2025-01-16T11:37:16.000Z,179,189,18000
